delivery_id,order_id,delivery_city,delivery_region,delivery_status,shipping_company,shipped_date,delivered_date
1637,1637,Agadir,Souss-Massa,delivered,Amana Express,2025-06-14,2025-11-06
1638,1638,,Marrakech-Safi,delivered,Barid Logistics,2025-06-29,2025-07-03
1639,1639,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2026-01-13,2026-01-17
1640,1640,Kénitra,Rabat-Salé-Kénitra,delivered,Jibli,2025-01-10,2025-01-15
1641,1641,Casablanca,Casa Settat,in_transit,Barid Logistics,2025-05-07,2025-07-07
1642,1642,Oujda,Oriental,delivered,Jibli,2025-05-23,2025-05-24
1643,1643,CAS,Casablanca-Settat,delivered,Tanger Delivery,2026-04-12,2026-04-15
1644,1644,Kénitra,Rabat-Salé-Kénitra,KO,AtlasShip,2025-05-29,2025-05-31
1645,1645,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2025-08-12,2025-08-20
1646,1646,Tangier,Tanger-Tétouan-Al Hoceïma,delayed,Tanger Delivery,2025-03-04,2025-03-10
1647,1647,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2025-06-24,2025-07-01
1648,1648,Oujda,Oriental,KO,Jibli,2026-11-04,2026-12-04
1649,1649,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,2026-01-02,2026-07-01
1650,1650,Casablanca,Casablanca-Settat,delivered,Barid Logistics,2026-07-02,2026-02-08
1651,1651,TNG,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-06-03,2025-03-11
1652,1652,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2025-06-20,2025-06-21
1653,1653,Marrakech,Marrakech-Safi,delivered,Barid Logistics,2025-06-18,2025-06-22
1654,1654,,Fès-Meknès,delivered,Jibli,2025-07-13,2025-07-14
1655,1655,TNG,Tanger Tetouan,delivered,Tanger Delivery,2025-05-21,2025-05-28
1656,1656,Fès,Fès-Meknès,delivered,AtlasShip,2025-12-29,2025-12-30
1657,1657,Meknès,Fès-Meknès,livré,Barid Logistics,2025-04-03,2025-04-06
1658,1658,Meknès,Fès-Meknès,delivered,Jibli,2025-12-03,2025-07-03
1659,1659,Rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,2025-05-04,2025-05-11
1660,1660,Agadir,Souss-Massa,delivered,Jibli,2025-11-05,2025-11-13
1661,1661,TANGER,TTA,delivered,Jibli,2025-08-29,2025-09-01
1662,1662,Fès,Fès-Meknès,delivered,Barid Logistics,2026-03-09,2026-03-16
1663,1663,RABAT,Rabat-Salé-Kénitra,in_transit,Amana Express,2025-04-27,2025-04-30
1664,1664,Fès,Fès-Meknès,in_transit,Amana Express,2025-04-10,2025-04-18
1665,1665,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2026-06-03,2026-08-03
1666,1666,Tetouan,Tanger-Tétouan-Al Hoceïma,delayed,Barid Logistics,2025-09-23,2025-01-10
1667,1667,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,2025-12-08,2025-12-13
1668,1668,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2026-04-21,2026-04-27
1669,1669,,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2025-01-13,2025-01-18
1670,1670,AL HOCEIMA,Tanger-Tétouan-Al Hoceïma,failed,Tanger Delivery,2025-06-18,
1671,1671,Casablanca,Casablanca-Settat,delivered,AtlasShip,2025-02-28,2025-03-03
1672,1672,,Oriental,in_transit,Jibli,2026-03-27,2026-04-03
1673,1673,Oujda,Oriental,delivered,AtlasShip,2026-07-04,2026-04-10
1674,1674,Meknès,Fes Meknes,in_transit,Jibli,2025-06-11,2025-06-12
1675,1675,Casablanca,Casablanca-Settat,failed,Jibli,2025-02-06,2025-02-10
1676,1676,Rabat,Rabat Sale Kenitra,livré,Barid Logistics,2026-01-31,2026-02-05
1677,1677,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,2026-04-24,2026-04-27
1678,1678,Oujda,Oriental,delivered,Amana Express,2025-08-28,2025-09-03
1679,1679,Tanger,Tanger-Tétouan-Al Hoceïma,in_transit,Barid Logistics,2025-01-03,2025-01-07
1680,1680,Agadir,Souss-Massa,delivered,Barid Logistics,2025-02-11,2025-02-18
1681,1681,Rabat,RSK,failed,Tanger Delivery,2025-09-29,
1682,1682,Casablanca,Casablanca-Settat,failed,Tanger Delivery,2025-06-30,2025-07-04
1683,1683,Fès,Fès-Meknès,delivered,Barid Logistics,2026-04-08,2026-04-04
1684,1684,,Fès-Meknès,delivered,Tanger Delivery,2025-07-05,2025-07-10
1685,1685,Marrakech,Marrakech-Safi,delivered,Jibli,2025-11-05,2025-11-13
1686,1686,Casablanca,Casablanca-Settat,delayed,Tanger Delivery,2025-07-21,2025-07-24
1687,1687,Oujda,Oriental,delayed,Barid Logistics,2025-12-01,2025-12-09
1688,1688,Fès,Fès-Meknès,delivered,AtlasShip,2025-07-26,2025-07-31
1689,1689,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-07-08,2025-08-08
1690,1690,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,2025-12-15,2025-12-23
1691,1691,Casablanca,Casablanca-Settat,livré,AtlasShip,2025-09-07,2025-09-12
1692,1692,casa,Casablanca-Settat,delayed,Barid Logistics,2025-04-17,2025-04-22
1693,1693,Agadir,Souss-Massa,in_transit,Jibli,2025-09-20,2025-09-25
1694,1694,Tétouan,Tanger-Tétouan-Al Hoceima,delivered,Jibli,2026-04-23,2026-04-28
1695,1695,Tanger,Tanger-Tétouan-Al Hoceïma,DELIVERED,Jibli,2025-11-06,2025-11-14
1696,1696,Nador,Oriental,Livré,Jibli,2025-07-31,2025-05-08
1697,1697,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,livré,Tanger Delivery,2026-02-23,2026-02-25
1698,1698,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2025-09-23,2025-09-29
1699,1699,Marrakech,Marrakech-Safi,failed,Jibli,2025-06-03,
1700,1700,Tnja,Tanger-Tétouan-Al Hoceima,in_transit,Barid Logistics,2025-04-22,2025-04-26
1701,1701,Agadir,Souss-Massa,Livré,AtlasShip,2025-04-29,2025-05-07
1702,1702,Kénitra,Rabat-Salé-Kénitra,delivered,Barid Logistics,2025-10-31,2025-11-05
1703,1703,Rabat,,delivered,Barid Logistics,2026-08-02,2026-02-09
1704,1704,Fès,Fès-Meknès,delivered,Barid Logistics,2025-05-20,2025-05-25
1705,1705,,Tanger-Tétouan-Al Hoceima,delivered,Amana Express,2026-02-17,2026-02-19
1706,1706,Casablanca,Casablanca-Settat,delivered,AtlasShip,2025-06-17,2025-06-21
1707,1707,Casablanca,Casablanca-Settat,delivered,AtlasShip,2025-08-22,2025-08-28
1708,1708,Casablanca,Casablanca-Settat,failed,Amana Express,2025-05-06,
1709,1709,Marrakech,Marrakech-Safi,delivered,AtlasShip,2025-03-02,2025-09-03
1710,1710,Rabat,RSK,delivered,Barid Logistics,2025-05-31,2025-06-01
1711,1711,CASABLANCA,Casablanca-Settat,delivered,Tanger Delivery,2026-05-15,2026-05-22
1712,1712,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delayed,Tanger Delivery,2025-06-10,2025-06-17
1713,1713,Rabat,Rabat-Salé-Kénitra,in_transit,Amana Express,2025-08-15,2025-08-21
1714,1714,CAS,Casablanca-Settat,failed,Amana Express,2025-11-25,2025-11-28
1715,1715,AL HOCEIMA,Tanger-Tétouan-Al Hoceima,delivered,Tanger Delivery,2026-03-09,2026-03-17
1716,1716,Rabat,Rabat-Salé-Kénitra,failed,AtlasShip,2026-01-19,2026-01-26
1717,1717,casa,Casablanca-Settat,delivered,Jibli,2025-10-29,2025-01-11
1718,1718,TANGER,Tanger-Tétouan-Al Hoceïma,delayed,AtlasShip,2026-04-15,2026-04-22
1719,1719,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2026-05-16,2026-05-23
1720,1720,Rabat,Rabat-Salé-Kénitra,delayed,Tanger Delivery,2026-10-03,2026-03-16
1721,1721,Rabat,Rabat-Salé-Kénitra,delivered,Tanger Delivery,2026-11-02,2026-02-17
1722,1722,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2025-06-22,2025-06-26
1723,1723,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2026-01-11,2026-01-16
1724,1724,Al Hoceima,Tanger-Tétouan-Al Hoceïma,delayed,Amana Express,2026-03-30,2026-03-31
1725,1725,Al Hoceïma,Tanger Tetouan,delivered,Tanger Delivery,2025-01-20,2025-01-22
1726,1726,Oujda,Oriental,delivered,AtlasShip,2026-03-19,2026-03-24
1727,1727,Casablanca,Casablanca-Settat,DELIVERED,Amana Express,2025-10-02,2025-10-04
1728,1728,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,2026-02-04,2026-02-06
1729,1729,Fès,Fès-Meknès,delivered,Amana Express,2025-07-10,2025-10-15
1730,1730,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,2025-09-27,2025-09-29
1731,1731,Marrakech,Marrakech-Safi,delivered,AtlasShip,2026-01-08,2026-01-13
1732,1732,Fès,Fès-Meknès,delivered,Barid Logistics,2025-03-28,2025-03-30
1733,1733,Tanger,,delivered,Tanger Delivery,2025-02-01,2025-01-06
1734,1734,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-07-20,2025-07-26
1735,1735,Rabat,Rabat-Salé-Kénitra,livré,Tanger Delivery,2025-10-30,2025-11-04
1736,1736,Casablanca,CASA-SETTAT,KO,Tanger Delivery,2026-03-11,2026-03-16
1737,1737,Tanger,Tanger-Tétouan-Al Hoceïma,livré,Barid Logistics,2025-05-03,2025-03-09
1738,1738,Casablanca,Casablanca-Settat,delivered,Amana Express,2025-11-02,2025-02-15
1739,1739,Oujda,Oriental,failed,Barid Logistics,2026-01-20,
1740,1740,RABAT,Rabat-Salé-Kénitra,DELIVERED,Tanger Delivery,2025-09-20,2025-09-22
1741,1741,Fès,Fès-Meknès,delivered,Tanger Delivery,2025-10-02,2025-10-03
1742,1742,Casablanca,Casablanca-Settat,DELIVERED,AtlasShip,2025-02-08,2025-02-11
1743,1743,Kénitra,Rabat-Salé-Kénitra,in_transit,Amana Express,2025-12-18,2025-12-23
1744,1744,Fès,Fès-Meknès,delivered,Tanger Delivery,2025-02-23,2025-02-27
1745,1745,,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2025-12-08,2025-12-15
1746,1746,Nador,Oriental,delivered,Jibli,2025-05-19,2025-05-26
1747,1747,Oujda,Oriental,Livré,Jibli,2025-10-16,2025-10-20
1748,1748,Oujda,Oriental,delivered,Barid Logistics,2025-03-12,2025-03-20
1749,1749,Rabat,RSK,delivered,AtlasShip,2025-01-27,2025-02-04
1750,1750,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2025-11-12,2025-11-16
1751,1751,rabat,RSK,failed,Amana Express,2025-07-07,2025-12-07
1752,1752,Tanger,Tanger-Tétouan-Al Hoceïma,livré,Jibli,2025-09-30,2025-10-07
1753,1753,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2025-10-07,2025-10-13
1754,1754,RABAT,Rabat-Salé-Kénitra,delivered,Jibli,2025-07-23,2025-07-24
1755,1755,Meknès,Fes Meknes,delivered,Tanger Delivery,2025-09-12,2025-09-16
1756,1756,Agadir,Souss-Massa,delivered,Jibli,2026-06-05,2026-05-14
1757,1757,Marrakech,Marrakech-Safi,delivered,Amana Express,2025-10-30,2025-11-01
1758,1758,Marrakech,Marrakech-Safi,delivered,Amana Express,2025-08-09,2025-11-08
1759,1759,,Rabat-Salé-Kénitra,delivered,Jibli,2025-10-04,2025-10-11
1760,1760,Marrakech,Marrakech-Safi,livré,Tanger Delivery,2025-06-09,2025-06-12
1761,1761,Fès,Fès-Meknès,delivered,Jibli,2025-10-28,2025-04-11
1762,1762,Marrakech,,delivered,Amana Express,2025-11-05,2025-11-07
1763,1763,Kénitra,Rabat-Salé-Kénitra,delivered,Tanger Delivery,2025-03-02,2025-02-05
1764,1764,Agadir,Souss-Massa,in_transit,Barid Logistics,2025-10-01,2025-03-10
1765,1765,Fès,Fès-Meknès,delivered,AtlasShip,2026-01-27,2026-02-02
1766,1766,Tanger,Tanger-Tétouan-Al Hoceïma,failed,Jibli,2025-12-27,
1767,1767,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2026-08-05,2026-10-05
1768,1768,Tanger,Tanger Tetouan,delivered,Barid Logistics,2025-07-03,2025-03-09
1769,1769,Tétouan,Tanger Tetouan,failed,Barid Logistics,2025-10-15,
1770,1770,Fès,Fès-Meknès,failed,Jibli,2025-12-24,
1771,1771,Tanger,Tanger Tetouan,delivered,Barid Logistics,2025-12-03,2025-03-13
1772,1772,Rabat,Rabat-Salé-Kénitra,in_transit,Barid Logistics,2025-11-09,2025-11-11
1773,1773,Rabat,Rabat-Salé-Kénitra,delivered,Jibli,2025-11-11,2025-11-14
1774,1774,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2025-04-07,2025-04-09
1775,1775,Kénitra,Rabat-Salé-Kénitra,in_transit,AtlasShip,2025-04-07,2025-04-13
1776,1776,Agadir,Souss-Massa,failed,Tanger Delivery,2026-03-06,
1777,1777,Agadir,Souss-Massa,delivered,Tanger Delivery,2025-05-09,2025-09-10
1778,1778,Casablanca,Casablanca-Settat,delivered,Barid Logistics,2025-10-15,2025-10-16
1779,1779,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,2025-11-18,2025-11-23
1780,1780,Tanger,Tanger-Tétouan-Al Hoceima,delivered,Barid Logistics,2025-11-02,2025-11-07
1781,1781,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,2025-09-10,2025-09-18
1782,1782,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2025-05-28,2025-06-03
1783,1783,tanger,Tanger-Tétouan-Al Hoceima,delivered,Amana Express,2026-02-02,2026-02-09
1784,1784,Rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,2026-02-04,2026-02-06
1785,1785,Marrakech,Marrakech-Safi,DELIVERED,Tanger Delivery,2026-02-03,2026-02-05
1786,1786,Oujda,Oriental,delivered,AtlasShip,2026-05-17,2026-05-25
1787,1787,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,2025-12-17,2025-12-24
1788,1788,,Souss-Massa,delivered,AtlasShip,2025-01-18,2025-01-20
1789,1789,Tétouan,Tanger Tetouan,delayed,Jibli,2025-10-17,2025-10-22
1790,1790,Fès,Fes Meknes,delivered,Jibli,2026-04-06,2026-04-11
1791,1791,Fès,Fès-Meknès,delivered,Tanger Delivery,2025-11-19,2025-11-26
1792,1792,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-07-14,2025-07-21
1793,1793,Oujda,Oriental,in_transit,Barid Logistics,2025-07-28,2025-07-30
1794,1794,AL HOCEIMA,Tanger-Tétouan-Al Hoceïma,failed,AtlasShip,2026-05-14,2026-05-18
1795,1795,Oujda,Oriental,KO,Jibli,2025-12-15,2025-12-18
1796,1796,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,2025-06-25,2025-06-29
1797,1797,Marrakech,Marrakech-Safi,delivered,Amana Express,2025-11-29,2025-12-01
1798,1798,Casablanca,Casablanca-Settat,failed,AtlasShip,2025-10-31,2025-11-04
1799,1799,Casablanca,Casablanca-Settat,in_transit,AtlasShip,2025-01-20,2025-01-21
1800,1800,Rabat,,delivered,Tanger Delivery,2026-10-05,2026-05-11
1801,1801,Agadir,Souss-Massa,delivered,Amana Express,2025-12-09,2025-12-12
1802,1802,Casablanca,Casablanca-Settat,livré,Barid Logistics,2025-05-05,2025-05-09
1803,1803,Tanger,Tanger Tetouan,failed,Barid Logistics,2026-02-17,2026-02-20
1804,1804,Kénitra,RSK,KO,AtlasShip,2025-05-10,2025-05-12
1805,1805,Tanger,Tanger-Tétouan-Al Hoceima,livré,AtlasShip,2026-05-04,2026-05-05
1806,1806,Fès,Fes Meknes,failed,Barid Logistics,2025-07-12,
1807,1807,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2026-04-24,2026-04-29
1808,1808,Rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,2025-06-03,2025-06-08
1809,1809,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-07-02,2025-02-15
1810,1810,Marrakech,Marrakech-Safi,delayed,AtlasShip,2025-03-12,2025-03-14
1811,1811,Tanger,Tanger-Tétouan-Al Hoceïma,failed,Jibli,2026-01-18,
1812,1812,Fès,Fès-Meknès,delivered,Jibli,2025-05-07,2025-05-12
1813,1813,Tanger,Tanger-Tétouan-Al Hoceima,delivered,Barid Logistics,2026-05-17,2026-05-25
1814,1814,Marrakech,Marrakech-Safi,delivered,Amana Express,2025-09-10,2025-10-16
1815,1815,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2026-04-18,2026-04-24
1816,1816,Fès,Fès-Meknès,delivered,Jibli,2026-03-07,2026-03-13
1817,1817,Casablanca,CASA-SETTAT,delivered,Barid Logistics,2025-09-27,2025-10-01
1818,1818,Oujda,Oriental,delivered,Jibli,2025-01-05,2025-01-10
1819,1819,CASABLANCA,Casablanca-Settat,delivered,Barid Logistics,2025-07-22,2025-07-25
1820,1820,Fès,,delayed,Tanger Delivery,2025-03-05,2025-03-11
1821,1821,Rabat,RSK,delivered,Tanger Delivery,2025-04-26,2025-04-27
1822,1822,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,2025-02-26,2025-03-05
1823,1823,RABAT,Rabat-Salé-Kénitra,delivered,Barid Logistics,2026-05-19,2026-05-26
1824,1824,tanger,,delivered,Amana Express,2025-04-16,2025-04-23
1825,1825,rabat,RSK,delivered,AtlasShip,2025-01-15,2025-01-19
1826,1826,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-01-15,2025-01-19
1827,1827,Fès,Fès-Meknès,delayed,AtlasShip,2025-06-01,2025-06-08
1828,1828,Nador,Oriental,delivered,Tanger Delivery,2025-12-18,2025-12-20
1829,1829,Kénitra,,delivered,Amana Express,2025-10-12,2025-10-20
1830,1830,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,2025-05-31,2025-06-07
1831,1831,TETOUAN,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,2025-01-31,2025-02-07
1832,1832,Rabat,Rabat-Salé-Kénitra,delivered,Tanger Delivery,2025-02-07,2025-02-08
1833,1833,Marrakech,Marrakech-Safi,in_transit,Tanger Delivery,2025-01-05,2025-05-09
1834,1834,Agadir,Souss-Massa,delivered,AtlasShip,2026-01-12,2026-01-19
1835,1835,Agadir,Souss-Massa,delivered,Barid Logistics,2025-08-30,2025-06-09
1836,1836,Oujda,Oriental,delivered,Barid Logistics,2026-01-18,2026-01-21
1837,1837,Oujda,Oriental,delayed,Tanger Delivery,2026-03-21,2026-03-23
1838,1838,Agadir,Souss-Massa,delivered,Amana Express,2025-02-17,2025-02-21
1839,1839,tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2025-08-21,2025-08-22
1840,1840,Tétouan,Tanger-Tétouan-Al Hoceïma,livré,Tanger Delivery,2026-01-13,2026-01-14
1841,1841,Casablanca,Casablanca-Settat,livré,Barid Logistics,2025-12-03,2025-12-08
1842,1842,Casablanca,Casablanca-Settat,in_transit,Tanger Delivery,2025-12-12,2025-12-13
1843,1843,Casablanca,Casablanca-Settat,delivered,Amana Express,2025-02-03,2025-02-10
1844,1844,Nador,Oriental,delivered,Jibli,2026-01-05,2026-01-09
1845,1845,Tétouan,Tanger-Tétouan-Al Hoceïma,delayed,Amana Express,2025-09-13,2025-09-20
1846,1846,Tanger,TTA,delivered,AtlasShip,2025-11-02,2025-11-03
1847,1847,CAS,Casablanca-Settat,DELIVERED,Jibli,2025-09-17,2025-09-21
1848,1848,Casablanca,Casablanca-Settat,delivered,Jibli,2026-04-20,2026-04-26
1849,1849,Casablanca,Casablanca-Settat,delivered,AtlasShip,2025-02-21,2025-02-26
1850,1850,Marrakech,Marrakech-Safi,delivered,AtlasShip,2025-10-09,2025-09-17
1851,1851,Rabat,RSK,delivered,Barid Logistics,2025-12-16,2025-12-21
1852,1852,Tetouan,Tanger-Tétouan-Al Hoceïma,delayed,AtlasShip,2025-02-07,2025-02-10
1853,1853,Kénitra,Rabat-Salé-Kénitra,in_transit,Tanger Delivery,2025-12-02,2025-12-03
1854,1854,Tanger,TTA,delivered,Jibli,2026-01-15,2026-01-22
1855,1855,Marrakech,Marrakech-Safi,Livré,Tanger Delivery,2025-10-09,2025-09-15
1856,1856,CASABLANCA,Casablanca-Settat,Livré,AtlasShip,2025-09-15,2025-09-22
1857,1857,Marrakech,Marrakech-Safi,delivered,Jibli,2025-01-06,2025-01-05
1858,1858,Oujda,Oriental,delivered,Tanger Delivery,2025-06-10,2025-06-11
1859,1859,CAS,Casablanca-Settat,delivered,Amana Express,2025-12-23,2025-12-31
1860,1860,Tanger,Tanger-Tétouan-Al Hoceima,DELIVERED,Tanger Delivery,2025-07-16,2025-07-24
1861,1861,Fès,Fes Meknes,delivered,Jibli,2025-04-08,2025-04-13
1862,1862,Fès,Fès-Meknès,delivered,AtlasShip,2025-08-24,2025-08-31
1863,1863,Marrakech,Marrakech-Safi,Livré,Amana Express,2025-01-14,2025-01-16
1864,1864,Meknès,Fès-Meknès,in_transit,Amana Express,2025-08-17,2025-08-20
1865,1865,Fès,Fès-Meknès,delivered,Amana Express,2026-05-10,2026-05-14
1866,1866,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,2025-10-30,2025-11-04
1867,1867,Tétouan,Tanger-Tétouan-Al Hoceïma,delayed,Jibli,2025-02-25,2025-03-03
1868,1868,Tanger,Tanger-Tétouan-Al Hoceïma,Livré,AtlasShip,2026-07-04,2026-04-11
1869,1869,Rabat,Rabat-Salé-Kénitra,livré,Amana Express,2025-12-19,2025-12-22
1870,1870,Rabat,RSK,delivered,Jibli,2026-02-07,2026-02-09
1871,1871,Marrakech,Marrakech-Safi,Livré,Jibli,2025-06-04,2025-05-06
1872,1872,TETOUAN,Tanger-Tétouan-Al Hoceïma,failed,Jibli,2026-01-21,
1873,1873,Tanger,Tanger-Tétouan-Al Hoceïma,delayed,Barid Logistics,2025-10-11,2025-10-12
1874,1874,Al Hoceima,Tanger-Tétouan-Al Hoceïma,delayed,Tanger Delivery,2025-07-12,2025-07-14
1875,1875,Oujda,Oriental,delivered,Barid Logistics,2025-10-14,2025-10-17
1876,1876,Casablanca,Casablanca-Settat,failed,AtlasShip,2025-10-14,2025-10-22
1877,1877,Tanger,Tanger-Tétouan-Al Hoceïma,KO,Tanger Delivery,2025-03-20,2025-03-21
1878,1878,Oujda,Oriental,delivered,Amana Express,2025-07-26,2025-07-31
1879,1879,rabat,Rabat-Salé-Kénitra,delivered,Amana Express,2025-03-14,2025-03-17
1880,1880,Tétouan,,delivered,Amana Express,2025-08-15,2025-08-16
1881,1881,Fès,Fès-Meknès,delayed,AtlasShip,2025-08-07,2025-07-14
1882,1882,RABAT,Rabat-Salé-Kénitra,delivered,Jibli,2025-05-30,2025-06-06
1883,1883,Casablanca,Casablanca-Settat,delivered,Jibli,2026-04-05,2026-04-08
1884,1884,Kénitra,Rabat-Salé-Kénitra,delivered,Tanger Delivery,2026-05-20,2026-05-23
1885,1885,Fès,Fès-Meknès,failed,Tanger Delivery,2025-12-11,
1886,1886,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,2026-05-08,2026-09-05
1887,1887,,Oriental,delivered,Barid Logistics,2025-04-14,2025-04-18
1888,1888,Agadir,,delivered,Amana Express,2025-12-14,2025-12-20
1889,1889,Agadir,Souss-Massa,delayed,Tanger Delivery,2026-04-06,2026-04-09
1890,1890,Rabat,Rabat-Salé-Kénitra,KO,Jibli,2025-11-19,2025-11-21
1891,1891,CASABLANCA,Casablanca-Settat,delayed,Amana Express,2025-12-30,2026-07-01
1892,1892,Fès,Fès-Meknès,delivered,Barid Logistics,2025-02-06,2025-02-13
1893,1893,TANGER,Tanger-Tétouan-Al Hoceïma,delayed,Barid Logistics,2025-06-01,2025-06-02
1894,1894,Marrakech,Marrakech-Safi,failed,AtlasShip,2025-04-10,
1895,1895,Al Hoceïma,,in_transit,Barid Logistics,2025-05-21,2025-05-25
1896,1896,Marrakech,Marrakech-Safi,in_transit,Amana Express,2026-02-01,2026-02-08
1897,1897,Agadir,Souss-Massa,livré,AtlasShip,2025-10-21,2025-10-28
1898,1898,Marrakech,Marrakech-Safi,livré,Jibli,2025-02-11,2025-12-02
1899,1899,Rabat,Rabat-Salé-Kénitra,failed,AtlasShip,2026-03-29,
1900,1900,Kénitra,Rabat-Salé-Kénitra,Livré,AtlasShip,2025-02-06,2025-02-12
1901,1901,,Rabat-Salé-Kénitra,delivered,AtlasShip,2025-12-03,2025-03-15
1902,1902,Agadir,Souss-Massa,delivered,Amana Express,2025-06-30,2025-07-06
1903,1903,rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,2025-01-23,2025-01-28
1904,1904,Marrakech,Marrakech-Safi,in_transit,Tanger Delivery,2025-10-23,2025-10-26
1905,1905,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2026-02-15,2026-02-18
1906,1906,tanger,Tanger-Tétouan-Al Hoceïma,delayed,Barid Logistics,2025-11-04,2025-11-09
1907,1907,,Oriental,failed,Amana Express,2026-05-22,
1908,1908,tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2025-09-11,2025-09-16
1909,1909,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,2026-05-14,2026-05-18
1910,1910,,Rabat-Salé-Kénitra,delivered,Amana Express,2025-03-31,2025-05-04
1911,1911,Casablanca,Casablanca-Settat,in_transit,Amana Express,2025-11-10,2025-10-12
1912,1912,Meknès,Fès-Meknès,livré,Barid Logistics,2025-07-16,2025-07-18
1913,1913,CASABLANCA,Casablanca-Settat,delivered,Amana Express,2025-10-05,2025-10-11
