sales_key,order_id,order_item_id,customer_key,product_key,date_key,region_key,payment_key,delivery_key,quantity,unit_price,discount_rate,total_amount,amount_paid,is_returned,refund_amount,delivery_delay_days,order_status,return_reason
2170,1196,2256,231,134,20250618,3,6,251,2,507.02,0.0,1014.04,1014.04,0,0.0,6,completed,
2171,1197,2257,676,249,20260224,9,10,115,4,817.3,0.15,2778.82,2778.82,0,0.0,9,pending,
2172,1197,2258,676,261,20260224,9,10,115,5,259.04,0.05,1230.44,1230.44,0,0.0,9,pending,
2173,1197,2259,676,170,20260224,9,10,115,2,1375.45,0.05,2613.36,2613.36,0,0.0,9,pending,
2174,1198,2260,931,204,20250909,11,2,117,3,138.87,0.05,395.78,395.78,0,0.0,8,completed,
2175,1198,2261,931,94,20250909,11,2,117,4,113.9,0.2,364.48,364.48,0,0.0,8,completed,
2176,1199,2263,542,112,20250206,2,6,88,4,19.36,0.2,61.95,61.95,0,0.0,8,completed,
2177,1200,2264,606,234,20250128,3,10,70,5,912.49,0.1,4106.2,4106.2,0,0.0,10,completed,
2178,1201,2265,986,162,20250801,11,6,117,5,17275.36,0.0,86376.8,86376.8,0,0.0,4,completed,
2179,1202,2266,563,47,20250724,9,6,95,2,51.1,0.0,102.2,102.2,1,102.2,3,completed,Wrong item
2180,1203,2267,474,257,20250524,10,9,245,1,3952.19,0.05,3754.58,2271.14,1,3754.58,9,pending,Damaged product
2181,1203,2268,474,243,20250524,10,9,245,5,1289.7,0.2,5158.8,3120.56,0,0.0,9,pending,
2182,1203,2269,474,139,20250524,10,9,245,1,195.86,0.2,156.69,94.78,0,0.0,9,pending,
2183,1203,2270,474,236,20250524,10,9,245,4,77.05,0.05,292.79,177.11,0,0.0,9,pending,
2184,1204,2271,378,275,20250404,1,2,87,4,1676.9,0.1,6036.84,6036.84,0,0.0,10,completed,
2185,1204,2272,378,69,20250404,1,2,87,1,422.1,0.2,337.68,337.68,1,337.68,10,completed,Wrong item
2186,1205,2273,145,76,20250329,2,10,15,5,333.15,0.2,1332.6,1332.6,0,0.0,5,returned,
2187,1205,2274,145,72,20250329,2,10,15,2,325.17,0.05,617.82,617.82,0,0.0,5,returned,
2188,1206,2275,285,14,20250207,12,6,79,4,64.8,0.2,207.36,207.36,0,0.0,3,completed,
2189,1207,2276,181,122,20250804,4,2,296,3,1501.81,0.15,3829.62,3829.62,0,0.0,4,pending,
2190,1208,2278,485,96,20251224,11,6,78,2,109.74,0.03,212.9,212.9,0,0.0,8,completed,
2191,1209,2279,113,140,20250818,1,6,145,5,314.29,0.2,1257.16,1257.16,0,0.0,9,returned,
2192,1210,2280,358,31,20250708,11,10,137,5,56.35,0.15,239.49,239.49,0,0.0,38,completed,
2193,1210,2281,358,69,20250708,11,10,137,4,405.91,0.1,1461.28,1461.27,0,0.0,38,completed,
2194,1210,2282,358,43,20250708,11,10,137,2,78.05,0.03,151.42,151.42,0,0.0,38,completed,
2195,1211,2283,967,164,20250501,3,2,109,4,4528.16,0.03,17569.26,17569.26,0,0.0,184,cancelled,
2196,1212,2284,654,151,20250530,10,2,154,2,262.92,0.03,510.06,510.06,1,510.06,7,completed,Quality issue
2197,1213,2285,24,190,20250822,12,6,118,2,73.4,0.0,146.8,146.8,0,0.0,5,completed,
2198,1214,2286,562,161,20260105,1,10,145,3,5900.9,0.03,17171.62,17171.62,0,0.0,5,completed,
2199,1214,2287,562,151,20260105,1,10,145,4,277.6,0.2,888.32,888.32,0,0.0,5,completed,
2200,1215,2288,721,216,20250825,11,9,78,2,1612.96,0.15,2742.03,0.0,0,0.0,6,completed,
2201,1215,2289,721,173,20250825,11,9,78,2,215.15,0.15,365.75,0.0,0,0.0,6,completed,
2202,1216,2290,284,75,20250817,11,14,155,3,170.62,0.1,460.67,0.0,0,0.0,11,completed,
2203,1217,2291,724,182,20250213,19,10,163,4,869.09,0.2,2781.09,2781.09,1,2781.09,5,completed,Customer changed mind
2204,1218,2292,427,113,20251203,3,9,109,3,7374.01,0.1,19909.83,0.0,0,0.0,4,completed,
2205,1218,2293,427,205,20251203,3,9,109,2,179.15,0.05,340.38,0.0,0,0.0,4,completed,
2206,1219,2294,246,52,20251207,11,10,217,1,1380.27,0.05,1311.26,0.0,0,0.0,,cancelled,
2207,1219,2295,246,291,20251207,11,10,217,4,2257.23,0.03,8758.05,0.0,0,0.0,,cancelled,
2208,1220,2296,466,206,20250617,1,6,42,5,163.29,0.0,816.45,816.45,0,0.0,4,completed,
2209,1221,2297,98,171,20250303,10,1,116,5,161.45,0.2,645.8,645.8,0,0.0,122,returned,
2210,1221,2298,98,57,20250303,10,1,116,3,192.34,0.05,548.17,548.17,0,0.0,122,returned,
2211,1222,2299,638,174,20250313,3,15,70,4,116.1,0.2,371.52,371.52,0,0.0,5,completed,
2212,1222,2300,638,62,20250313,3,15,70,4,47.4,0.05,180.12,180.12,0,0.0,5,completed,
2213,1223,2301,398,75,20251220,4,2,224,1,188.73,0.1,169.86,0.0,0,0.0,,cancelled,
2214,1224,2302,504,75,20251213,2,16,88,1,180.27,0.0,180.27,102.08,0,0.0,7,completed,
2215,1224,2303,504,140,20251213,2,16,88,4,303.42,0.0,1213.68,687.23,0,0.0,7,completed,
2216,1225,2304,413,33,20260320,10,12,154,5,4830.82,0.15,20530.98,0.0,0,0.0,5,completed,
2217,1226,2305,812,67,20250809,12,15,218,5,1628.03,0.15,6919.13,6919.13,1,6919.13,7,completed,Wrong item
2218,1227,2306,739,19,20250927,11,6,117,2,2064.64,0.03,4005.4,4005.4,0,0.0,6,completed,
2219,1228,2307,543,160,20250610,3,16,70,5,114.15,0.0,570.75,219.0,0,0.0,123,completed,
2220,1228,2308,543,78,20250610,3,16,70,1,99.76,0.0,99.76,38.28,0,0.0,123,completed,
2221,1229,2309,802,161,20260115,7,6,74,4,5562.06,0.03,21580.79,21580.79,1,21580.79,7,completed,Quality issue
2222,1230,2310,131,287,20260117,3,10,32,4,65.87,0.0,263.48,263.48,0,0.0,1,completed,
2223,1232,2312,48,3,20251130,11,15,258,5,576.38,0.05,2737.8,2737.8,0,0.0,5,completed,
2224,1232,2313,48,225,20251130,11,15,258,2,6679.36,0.15,11354.91,11354.92,0,0.0,5,completed,
2225,1233,2314,191,262,20250425,6,17,73,1,822.49,0.05,781.37,317.85,0,0.0,4,completed,
2226,1233,2315,191,225,20250425,6,17,73,1,6945.36,0.03,6737.0,2740.52,0,0.0,4,completed,
2227,1234,2316,812,106,20251121,9,15,153,4,1733.78,0.0,6935.12,6935.12,0,0.0,3,completed,
2228,1234,2317,812,17,20251121,9,15,153,5,8062.95,0.0,40314.75,40314.75,0,0.0,3,completed,
2229,1235,2318,162,267,20250308,11,2,97,4,90.82,0.1,326.95,326.95,0,0.0,3,completed,
2230,1236,2319,65,216,20251122,12,5,259,1,1585.38,0.05,1506.11,0.0,0,0.0,6,completed,
2231,1237,2320,716,117,20260506,3,6,180,2,195.21,0.05,370.9,370.9,1,370.9,10,completed,Wrong item
2232,1238,2321,414,43,20260303,4,6,110,5,76.34,0.03,370.25,370.25,0,0.0,275,pending,
2233,1238,2322,414,50,20260303,4,6,110,1,10146.31,0.1,9131.68,9131.68,0,0.0,275,pending,
2234,1239,2323,347,208,20250630,12,2,189,4,51.11,0.03,198.31,198.31,0,0.0,4,completed,
2235,1240,2324,977,159,20260428,7,6,151,2,42.92,0.1,77.26,77.26,0,0.0,4,completed,
2236,1240,2325,977,284,20260428,7,6,151,1,105.53,0.0,105.53,105.53,1,105.53,4,completed,Late delivery
2237,1241,2326,369,53,20250517,9,2,76,3,766.93,0.1,2070.71,2070.71,0,0.0,7,completed,
2238,1241,2327,369,227,20250517,9,2,76,1,1946.0,0.05,1848.7,1848.7,0,0.0,7,completed,
2239,1241,2328,369,222,20250517,9,2,76,4,22.92,0.03,88.93,88.93,0,0.0,7,completed,
2240,1242,2329,40,295,20260314,11,6,78,1,335.54,0.03,325.47,325.47,0,0.0,8,pending,
2241,1243,2330,229,54,20260428,12,15,12,1,764.67,0.15,649.97,649.97,0,0.0,9,pending,
2242,1243,2331,229,83,20260428,12,15,12,3,1633.39,0.03,4753.16,4753.16,0,0.0,9,pending,
2243,1244,2332,784,269,20250710,9,10,172,3,32.77,0.15,83.56,83.56,0,0.0,9,returned,
2244,1244,2333,784,84,20250710,9,10,172,3,1878.33,0.1,5071.49,5071.49,0,0.0,9,returned,
2245,1245,2334,376,40,20250904,14,16,206,3,1374.02,0.15,3503.75,1951.74,1,3503.75,8,completed,Late delivery
2246,1245,2335,376,121,20250904,14,16,206,3,738.02,0.0,2214.06,1233.33,0,0.0,8,completed,
2247,1246,2336,44,229,20250801,12,7,156,2,357.88,0.1,644.18,0.0,0,0.0,5,completed,
2248,1247,2337,97,116,20250912,4,10,90,3,3984.17,0.0,11952.51,11952.51,0,0.0,8,completed,
2249,1248,2338,887,45,20250424,3,10,70,5,196.18,0.0,980.9,980.9,1,980.9,4,completed,Wrong item
2250,1248,2339,887,132,20250424,3,10,70,4,4385.12,0.05,16663.46,16663.46,0,0.0,4,completed,
2251,1249,2340,230,259,20260404,3,8,147,3,233.79,0.2,561.1,383.35,0,0.0,6,completed,
2252,1250,2341,424,173,20250430,12,10,98,2,216.3,0.15,367.71,367.71,0,0.0,1,pending,
2253,1251,2342,391,198,20251011,3,2,180,1,507.32,0.05,481.95,481.95,0,0.0,5,returned,
2254,1252,2343,56,64,20250813,11,15,155,5,30.73,0.0,153.65,153.65,0,0.0,1,pending,
2255,1253,2344,823,97,20250417,3,15,223,4,5538.42,0.0,22153.68,0.0,0,0.0,,cancelled,
2256,1254,2345,523,49,20260326,6,10,47,2,1691.43,0.1,3044.57,3044.57,0,0.0,9,pending,
2257,1255,2346,694,210,20250316,3,15,147,5,15575.45,0.0,77877.25,77877.25,0,0.0,7,completed,
2258,1255,2347,694,230,20250316,3,15,147,1,1367.98,0.15,1162.78,1162.78,0,0.0,7,completed,
2259,1255,2348,694,14,20250316,3,15,147,4,71.02,0.15,241.47,241.47,0,0.0,7,completed,
2260,1256,2350,835,163,20251129,1,6,127,3,774.23,0.05,2206.56,2206.56,0,0.0,7,completed,
2261,1257,2351,3,69,20260602,12,8,290,5,418.72,0.05,1988.92,0.0,0,0.0,4,cancelled,
2262,1258,2352,780,221,20250713,12,6,118,4,70.66,0.2,226.11,226.11,0,0.0,8,returned,
2263,1258,2353,780,49,20250713,12,6,118,3,1719.74,0.0,5159.22,5159.22,0,0.0,8,returned,
2264,1258,2354,780,201,20250713,12,6,118,4,323.57,0.1,1164.85,1164.85,0,0.0,8,returned,
2265,1259,2355,442,51,20251016,12,2,98,3,1485.85,0.03,4323.82,4323.82,0,0.0,2,returned,
2266,1260,2356,158,98,20260128,11,6,303,2,12516.59,0.2,20026.54,20026.54,0,0.0,10,returned,
2267,1261,2357,16,278,20260210,5,15,182,4,1588.3,0.15,5400.22,0.0,0,0.0,,cancelled,
2268,1262,2358,914,89,20250124,10,2,77,4,538.13,0.0,2152.52,0.0,0,0.0,8,cancelled,
2269,1262,2359,914,201,20250124,10,2,77,5,318.3,0.15,1352.77,0.0,0,0.0,8,cancelled,
2270,1262,2360,914,285,20250124,10,2,77,5,153.81,0.2,615.24,0.0,1,615.24,8,cancelled,Late delivery
2271,1263,2361,764,80,20260130,3,2,89,4,81.5,0.0,326.0,326.0,0,0.0,7,completed,
2272,1264,2362,89,157,20250807,12,17,98,2,79.15,0.05,150.38,101.82,0,0.0,93,completed,
2273,1264,2363,89,258,20250807,12,17,98,5,14219.41,0.03,68964.14,46696.46,0,0.0,93,completed,
2274,1265,2364,923,85,20250927,11,8,78,2,940.59,0.15,1599.0,549.69,0,0.0,5,completed,
2275,1265,2365,923,15,20250927,11,8,78,1,76.37,0.15,64.91,22.31,0,0.0,5,completed,
2276,1265,2366,923,156,20250927,11,8,78,3,311.77,0.1,841.78,289.38,0,0.0,5,completed,
2277,1266,2368,232,83,20260319,3,10,89,5,1649.26,0.2,6597.04,0.0,0,0.0,8,cancelled,
2278,1267,2369,749,136,20261003,2,10,108,4,389.91,0.05,1481.66,1481.66,0,0.0,4,completed,
2279,1267,2370,749,29,20261003,2,10,108,3,38.54,0.15,98.28,98.28,0,0.0,4,completed,
2280,1268,2371,702,274,20250816,8,15,201,2,8907.68,0.0,17815.36,0.0,0,0.0,,cancelled,
2281,1269,2372,595,292,20260319,10,10,77,1,1349.78,0.05,1282.29,1282.29,0,0.0,7,completed,
2282,1269,2373,595,157,20260319,10,10,77,1,75.88,0.1,68.29,68.29,0,0.0,7,completed,
2283,1269,2374,595,195,20260319,10,10,77,5,857.07,0.05,4071.08,4071.09,0,0.0,7,completed,
2284,1270,2375,209,89,20250122,12,10,12,5,478.68,0.2,1914.72,1914.72,0,0.0,6,completed,
2285,1271,2376,302,2,20260518,5,6,72,1,8345.79,0.05,7928.5,7928.5,0,0.0,10,completed,
2286,1271,2377,302,181,20260518,5,6,72,1,508.9,0.2,407.12,407.12,0,0.0,10,completed,
2287,1272,2378,58,195,20250808,4,10,148,5,877.58,0.05,4168.51,4168.51,0,0.0,10,completed,
2288,1272,2379,58,53,20250808,4,10,148,2,764.57,0.0,1529.14,1529.14,0,0.0,10,completed,
2289,1273,2380,891,38,20260315,11,2,39,3,300.71,0.15,766.81,766.81,0,0.0,10,returned,
2290,1274,2381,851,145,20250610,10,10,154,3,5429.78,0.03,15800.66,15800.66,0,0.0,125,completed,
2291,1274,2382,851,222,20250610,10,10,154,2,20.56,0.15,34.95,34.95,0,0.0,125,completed,
2292,1275,2383,398,59,20251229,3,2,70,4,60.17,0.05,228.65,228.65,0,0.0,123,pending,
2293,1275,2384,398,107,20251229,3,2,70,4,116.73,0.2,373.54,373.54,0,0.0,123,pending,
2294,1275,2385,398,4,20251229,3,2,70,5,2319.73,0.1,10438.78,10438.78,0,0.0,123,pending,
2295,1276,2386,347,6,20250119,1,10,127,3,1450.43,0.1,3916.16,3916.16,1,3916.16,11,completed,Customer changed mind
2296,1277,2387,787,169,20251127,2,8,108,1,904.63,0.15,768.94,0.0,0,0.0,3,completed,
2297,1277,2388,787,3,20251127,2,8,108,3,615.82,0.0,1847.46,0.0,0,0.0,3,completed,
2298,1277,2389,787,66,20251127,2,8,108,3,14870.0,0.2,35688.0,0.0,0,0.0,3,completed,
2299,1278,2390,373,143,20250726,11,6,137,2,33.92,0.05,64.45,64.45,0,0.0,6,completed,
2300,1278,2391,373,58,20250726,11,6,137,1,974.41,0.15,828.25,828.25,0,0.0,6,completed,
2301,1279,2392,449,7,20251122,11,10,78,1,148.78,0.1,133.9,133.9,0,0.0,7,completed,
2302,1280,2393,796,98,20251121,15,15,53,4,11504.58,0.1,41416.49,41416.49,0,0.0,5,completed,
2303,1280,2395,796,178,20251121,15,15,53,2,13653.55,0.0,27307.1,27307.1,0,0.0,5,completed,
2304,1280,2396,796,102,20251121,15,15,53,5,1218.4,0.03,5909.24,5909.24,0,0.0,5,completed,
2305,1281,2397,377,121,20250912,6,2,92,2,748.63,0.03,1452.34,1452.34,0,0.0,9,pending,
2306,1281,2398,377,175,20250912,6,2,92,5,68.88,0.0,344.4,344.4,0,0.0,9,pending,
2307,1281,2399,377,114,20250912,6,2,92,5,13415.92,0.03,65067.21,65067.21,0,0.0,9,pending,
2308,1282,2400,227,149,20260502,6,10,112,1,154.34,0.05,146.62,146.62,0,0.0,2,completed,
2309,1283,2401,211,298,20260503,11,10,78,2,281.48,0.05,534.81,534.81,0,0.0,6,completed,
2310,1284,2402,172,117,20250305,11,10,155,2,184.45,0.15,313.56,313.56,0,0.0,70,completed,
2311,1284,2403,172,66,20250305,11,10,155,5,13917.09,0.1,62626.9,62626.91,0,0.0,70,completed,
2312,1284,2404,172,215,20250305,11,10,155,1,118.47,0.15,100.7,100.7,0,0.0,70,completed,
2313,1284,2405,172,2,20250305,11,10,155,5,8129.46,0.05,38614.93,38614.93,0,0.0,70,completed,
2314,1285,2406,695,2,20250430,7,2,151,1,7683.75,0.15,6531.19,6531.19,0,0.0,6,returned,
2315,1285,2407,695,213,20250430,7,2,151,5,629.54,0.03,3053.27,3053.27,0,0.0,6,returned,
2316,1285,2408,695,217,20250430,7,2,151,5,1360.97,0.05,6464.61,6464.61,0,0.0,6,returned,
2317,1285,2409,695,42,20250430,7,2,151,5,2225.52,0.05,10571.22,10571.22,0,0.0,6,returned,
2318,1286,2410,935,61,20250304,12,2,98,4,106.26,0.15,361.28,361.28,0,0.0,5,completed,
2319,1286,2411,935,28,20250304,12,2,98,5,409.32,0.15,1739.61,1739.61,0,0.0,5,completed,
2320,1287,2413,399,58,20251118,11,4,97,1,910.44,0.1,819.4,0.0,0,0.0,4,pending,
2321,1287,2414,399,266,20251118,11,4,97,2,1992.19,0.15,3386.72,0.0,0,0.0,4,pending,
2322,1288,2415,265,146,20250329,9,6,21,3,17829.42,0.1,48139.43,48139.43,0,0.0,4,completed,
2323,1288,2416,265,143,20250329,9,6,21,3,34.32,0.2,82.37,82.37,0,0.0,4,completed,
2324,1288,2417,265,180,20250329,9,6,21,1,3620.37,0.03,3511.76,3511.76,0,0.0,4,completed,
2325,1289,2418,300,289,20250421,6,2,92,5,3501.02,0.03,16979.95,16979.94,0,0.0,9,completed,
2326,1289,2419,300,104,20250421,6,2,92,2,1163.61,0.1,2094.5,2094.5,0,0.0,9,completed,
2327,1290,2420,496,225,20250124,9,15,76,3,7332.91,0.2,17598.98,17598.98,1,17598.98,7,completed,Wrong item
2328,1291,2421,688,145,20251212,11,3,97,1,5195.97,0.1,4676.37,0.0,0,0.0,2,returned,
2329,1292,2422,47,127,20251204,10,6,96,3,44.88,0.15,114.44,114.44,0,0.0,4,pending,
2330,1292,2423,47,47,20251204,10,6,96,3,49.44,0.05,140.9,140.91,1,140.9,4,pending,Damaged product
2331,1293,2424,135,219,20250901,1,10,87,5,139.22,0.03,675.22,675.22,0,0.0,8,completed,
2332,1294,2425,491,42,20251018,3,15,109,3,2470.17,0.0,7410.51,7410.51,0,0.0,7,completed,
2333,1294,2426,491,103,20251018,3,15,109,5,467.33,0.1,2102.99,2102.99,0,0.0,7,completed,
2334,1295,2427,177,237,20250901,11,15,78,1,105.02,0.15,89.27,89.27,0,0.0,4,completed,
2335,1296,2428,595,216,20250504,5,15,131,5,1696.2,0.15,7208.85,7208.85,0,0.0,2,completed,
2336,1297,2430,174,82,20250111,1,10,127,2,6153.29,0.0,12306.58,0.0,0,0.0,9,cancelled,
2337,1298,2431,666,126,20250325,3,10,129,3,25.81,0.15,65.82,65.82,0,0.0,7,returned,
2338,1299,2432,610,235,20251004,12,10,189,2,189.5,0.15,322.15,322.15,0,0.0,4,completed,
2339,1299,2433,610,210,20251004,12,10,189,2,16785.01,0.05,31891.52,31891.52,0,0.0,4,completed,
2340,1300,2434,662,9,20260428,3,10,109,4,313.41,0.03,1216.03,1216.03,0,0.0,3,completed,
2341,1300,2435,662,88,20260428,3,10,109,4,844.39,0.05,3208.68,3208.68,0,0.0,3,completed,
2342,1301,2436,621,237,20261104,3,8,147,5,101.94,0.1,458.73,0.0,0,0.0,4,completed,
2343,1301,2437,621,243,20261104,3,8,147,1,1298.35,0.2,1038.68,0.0,0,0.0,4,completed,
2344,1302,2438,145,68,20260408,3,15,251,4,2859.37,0.0,11437.48,11437.48,1,11437.48,7,completed,Quality issue
2345,1302,2439,145,295,20260408,3,15,251,2,346.07,0.2,553.71,553.71,0,0.0,7,completed,
2346,1303,2441,992,143,20250126,8,15,152,4,33.62,0.0,134.48,134.48,0,0.0,3,pending,
2347,1304,2442,970,252,20251219,13,11,176,1,443.02,0.1,398.72,0.0,0,0.0,3,returned,
2348,1304,2443,970,271,20251219,13,11,176,4,78.03,0.15,265.3,0.0,0,0.0,3,returned,
2349,1305,2444,483,23,20250516,10,15,154,3,307.1,0.03,893.66,0.0,0,0.0,7,cancelled,
2350,1306,2446,246,148,20251115,11,15,303,5,917.98,0.05,4360.4,4360.4,1,4360.4,11,completed,Quality issue
2351,1307,2447,400,268,20251115,4,14,90,2,444.68,0.2,711.49,325.55,0,0.0,5,completed,
2352,1307,2448,400,60,20251115,4,14,90,5,79.29,0.1,356.81,163.26,0,0.0,5,completed,
2353,1307,2449,400,124,20251115,4,14,90,2,94.09,0.05,178.77,81.8,0,0.0,5,completed,
2354,1308,2450,914,142,20260413,11,2,155,1,73.45,0.1,66.11,66.11,0,0.0,10,completed,
2355,1309,2451,374,19,20250220,12,15,138,5,2219.68,0.03,10765.45,10765.45,0,0.0,2,completed,
2356,1310,2452,701,157,20250816,10,6,154,1,70.94,0.0,70.94,70.94,0,0.0,3,returned,
2357,1311,2453,564,282,20250109,12,6,189,1,1873.0,0.0,1873.0,0.0,0,0.0,,cancelled,
2358,1312,2454,148,82,20250428,3,6,210,1,6312.32,0.05,5996.7,5996.71,0,0.0,9,completed,
2359,1312,2455,148,223,20250428,3,6,210,4,36.59,0.05,139.04,139.04,1,139.04,9,completed,Late delivery
2360,1312,2456,148,125,20250428,3,6,210,5,224.33,0.2,897.32,897.32,0,0.0,9,completed,
2361,1314,2458,982,68,20250515,9,5,115,4,2772.9,0.03,10758.85,10758.85,0,0.0,11,completed,
2362,1315,2459,706,255,20250417,3,6,109,2,33.67,0.0,67.34,67.34,0,0.0,3,completed,
2363,1316,2460,947,153,20260110,11,2,188,3,1130.42,0.03,3289.52,3289.52,0,0.0,3,completed,
2364,1316,2461,947,199,20260110,11,2,188,5,345.4,0.0,1727.0,1727.0,0,0.0,3,completed,
2365,1317,2462,941,156,20260130,4,15,296,4,336.61,0.2,1077.15,1077.15,0,0.0,11,completed,
2366,1318,2463,699,199,20250916,11,6,97,3,329.94,0.0,989.82,989.82,0,0.0,9,completed,
2367,1318,2464,699,44,20250916,11,6,97,5,432.54,0.03,2097.82,2097.82,0,0.0,9,completed,
2368,1319,2465,230,45,20250331,4,15,71,4,201.06,0.2,643.39,643.39,0,0.0,3,returned,
2369,1319,2466,230,61,20250331,4,15,71,3,106.99,0.15,272.82,272.82,0,0.0,3,returned,
2370,1319,2467,230,181,20250331,4,15,71,5,501.17,0.15,2129.97,2129.98,0,0.0,3,returned,
2371,1319,2468,230,80,20250331,4,15,71,4,72.74,0.05,276.41,276.41,0,0.0,3,returned,
2372,1320,2469,584,212,20250505,7,10,151,2,2794.24,0.05,5309.06,5309.06,0,0.0,7,completed,
2373,1320,2470,584,190,20250505,7,10,151,4,77.3,0.2,247.36,247.36,0,0.0,7,completed,
2374,1320,2471,584,285,20250505,7,10,151,5,165.1,0.05,784.22,784.22,0,0.0,7,completed,
2375,1321,2472,142,135,20260204,6,6,92,1,467.27,0.05,443.91,443.91,0,0.0,62,completed,
2376,1321,2473,142,218,20260204,6,6,92,1,1481.41,0.1,1333.27,1333.27,0,0.0,62,completed,
2377,1322,2474,367,25,20260202,16,6,141,5,1140.17,0.15,4845.72,4845.72,1,4845.72,10,completed,Quality issue
2378,1322,2475,367,226,20260202,16,6,141,2,14457.64,0.03,28047.82,28047.82,0,0.0,10,completed,
2379,1322,2476,367,109,20260202,16,6,141,5,231.37,0.2,925.48,925.48,0,0.0,10,completed,
2380,1323,2477,868,129,20260501,1,15,107,4,8244.38,0.1,29679.77,29679.77,1,29679.77,2,completed,Late delivery
2381,1324,2478,536,219,20250522,11,10,117,5,127.37,0.05,605.01,605.01,0,0.0,5,returned,
2382,1325,2479,529,294,20260210,3,2,180,5,1064.11,0.03,5160.93,5160.93,0,0.0,8,completed,
2383,1326,2480,550,65,20250809,7,2,113,3,8422.66,0.2,20214.38,20214.38,0,0.0,7,completed,
2384,1326,2481,550,127,20250809,7,2,113,3,47.57,0.2,114.17,114.17,0,0.0,7,completed,
2385,1326,2482,550,24,20250809,7,2,113,3,872.56,0.05,2486.8,2486.8,0,0.0,7,completed,
2386,1327,2483,789,137,20260423,6,6,132,5,1084.55,0.1,4880.48,4880.48,0,0.0,7,completed,
2387,1328,2484,430,131,20251124,7,6,113,5,1091.74,0.1,4912.83,4912.83,0,0.0,6,completed,
2388,1328,2485,430,196,20251124,7,6,113,2,1216.51,0.0,2433.02,2433.02,0,0.0,6,completed,
2389,1328,2486,430,30,20251124,7,6,113,1,139.2,0.15,118.32,118.32,0,0.0,6,completed,
2390,1329,2487,164,31,20250810,6,6,112,5,51.48,0.05,244.53,244.53,0,0.0,3,pending,
2391,1330,2488,18,135,20251023,19,15,125,5,513.34,0.1,2310.03,2310.03,0,0.0,8,completed,
2392,1331,2489,699,236,20260428,10,15,136,2,82.29,0.15,139.89,139.89,0,0.0,5,completed,
2393,1332,2490,78,213,20260107,10,10,203,5,635.39,0.1,2859.26,0.0,0,0.0,,cancelled,
2394,1332,2491,78,30,20260107,10,10,203,2,139.98,0.03,271.56,0.0,0,0.0,,cancelled,
2395,1333,2492,548,128,20250202,7,10,214,4,97.71,0.1,351.76,0.0,0,0.0,,cancelled,
2396,1334,2493,960,35,20260105,10,10,77,5,2401.94,0.15,10208.25,10208.25,0,0.0,8,returned,
2397,1335,2494,385,54,20250321,3,15,147,1,714.76,0.0,714.76,714.76,1,714.76,7,completed,Damaged product
2398,1335,2495,385,26,20250321,3,15,147,3,1002.87,0.15,2557.32,2557.32,0,0.0,7,completed,
2399,1335,2496,385,209,20250321,3,15,147,5,7775.97,0.03,37713.45,37713.45,0,0.0,7,completed,
2400,1335,2497,385,192,20250321,3,15,147,1,99.63,0.0,99.63,99.63,0,0.0,7,completed,
2401,1336,2498,18,88,20250108,11,6,137,2,875.1,0.1,1575.18,1575.18,0,0.0,5,completed,
2402,1337,2499,135,86,20250115,11,2,188,4,1335.2,0.03,5180.58,5180.57,1,5180.58,8,completed,Customer changed mind
2403,1337,2500,135,15,20250115,11,2,188,5,85.98,0.05,408.41,408.41,0,0.0,8,completed,
2404,1338,2501,605,16,20250721,8,14,152,3,48.47,0.03,141.05,141.05,0,0.0,4,completed,
2405,1338,2502,605,37,20250721,8,14,152,5,318.04,0.1,1431.18,1431.18,0,0.0,4,completed,
2406,1339,2503,696,167,20250308,12,9,98,3,229.15,0.03,666.83,0.0,0,0.0,151,completed,
2407,1340,2504,45,256,20250212,9,15,115,5,42.37,0.0,211.85,211.85,0,0.0,5,completed,
2408,1340,2505,45,263,20250212,9,15,115,5,249.62,0.1,1123.29,1123.29,1,1123.29,5,completed,Customer changed mind
2409,1340,2506,45,50,20250212,9,15,115,5,10464.4,0.15,44473.7,44473.7,0,0.0,5,completed,
2410,1341,2507,291,246,20260105,11,2,188,2,1353.88,0.03,2626.53,0.0,0,0.0,,cancelled,
2411,1341,2508,291,298,20260105,11,2,188,1,291.51,0.03,282.76,0.0,0,0.0,,cancelled,
2412,1342,2509,972,292,20260517,1,6,107,3,1356.35,0.05,3865.6,3865.6,0,0.0,8,completed,
2413,1342,2510,972,295,20260517,1,6,107,3,327.28,0.03,952.38,952.38,0,0.0,8,completed,
2414,1342,2511,972,233,20260517,1,6,107,3,274.59,0.03,799.06,799.06,0,0.0,8,completed,
2415,1342,2512,972,53,20260517,1,6,107,2,752.75,0.05,1430.22,1430.22,0,0.0,8,completed,
2416,1343,2513,245,152,20250118,6,17,150,3,411.38,0.0,1234.14,287.97,0,0.0,9,completed,
2417,1343,2514,245,110,20250118,6,17,150,2,64.05,0.1,115.29,26.9,0,0.0,9,completed,
2418,1343,2515,245,89,20250118,6,17,150,5,547.66,0.1,2464.47,575.06,1,2464.47,9,completed,Quality issue
2419,1344,2516,57,92,20251219,2,15,146,1,182.41,0.2,145.93,145.93,0,0.0,5,completed,
